Id,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Default,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE
30164,38,48000,1.0,18000,8.49,0,0.38,0,11,True,False,False,False,False,False,False,False,True,False
30165,38,48000,6.0,6200,7.29,0,0.13,0,14,True,False,False,False,False,False,False,False,True,False
30166,39,23500,14.0,5850,15.2,0,0.25,0,12,False,False,False,True,False,False,False,False,True,False
30167,48,44000,6.0,5850,9.99,0,0.13,0,13,False,False,False,True,False,False,False,True,False,False
30168,43,48000,7.0,4500,5.42,0,0.09,0,14,True,False,False,False,False,False,False,False,False,True
30169,44,119000,0.0,5900,6.17,0,0.05,0,14,False,False,False,True,True,False,False,False,False,False
30170,38,35427,3.0,5950,11.72,0,0.17,1,11,False,False,False,True,False,False,False,False,True,False
30171,42,48000,26.0,6500,7.29,0,0.14,0,11,True,False,False,False,False,False,False,True,False,False
30172,37,42000,,3000,6.17,1,0.07,0,13,True,False,False,False,True,False,False,False,False,False
30173,38,18720,0.0,6000,15.99,1,0.32,0,12,False,False,False,True,False,False,False,False,False,True
30174,39,20400,3.0,6000,15.27,0,0.29,1,13,False,False,False,True,False,False,False,True,False,False
30175,40,48000,2.0,8000,15.95,0,0.17,0,11,True,False,False,False,False,False,True,False,False,False
30176,37,48000,3.0,3500,7.88,0,0.07,0,15,True,False,False,False,False,False,True,False,False,False
30177,42,48000,0.0,3500,14.35,0,0.07,0,12,False,False,True,False,False,False,False,False,True,False
30178,38,48000,,7600,7.88,0,0.16,0,11,False,False,True,False,False,False,False,False,False,True
30179,37,24000,5.0,6000,11.49,0,0.25,0,17,False,False,False,True,False,False,False,True,False,False
30180,47,48000,13.0,16750,10.62,0,0.35,0,12,True,False,False,False,False,False,False,True,False,False
30181,38,25200,0.0,6000,14.59,1,0.24,0,12,False,False,False,True,True,False,False,False,False,False
30182,48,42000,3.0,14400,12.87,1,0.34,1,17,True,False,False,False,True,False,False,False,False,False
30183,37,27052,2.0,6000,10.37,0,0.22,0,12,False,False,False,True,False,False,False,False,False,True
30184,44,48000,12.0,17500,12.18,0,0.36,0,15,True,False,False,False,True,False,False,False,False,False
30185,45,48000,8.0,8000,9.63,0,0.17,0,13,True,False,False,False,False,False,True,False,False,False
30186,36,28800,2.0,6000,15.96,0,0.21,1,12,False,False,False,True,False,True,False,False,False,False
30187,36,48000,17.0,10000,9.63,0,0.21,0,14,True,False,False,False,False,False,False,False,False,True
30188,48,30000,0.0,6000,12.42,1,0.2,0,12,False,False,False,True,True,False,False,False,False,False
30189,46,48000,0.0,9600,,0,0.2,0,17,True,False,False,False,False,False,False,False,True,False
30190,39,30000,3.0,6000,10.75,0,0.2,0,14,False,False,False,True,False,False,False,False,True,False
30191,41,30840,8.0,6000,10.59,0,0.19,0,13,False,False,False,True,False,False,False,True,False,False
30192,39,48279,7.0,4800,13.98,0,0.1,0,13,False,False,True,False,False,False,False,False,False,True
30193,37,48500,4.0,6000,7.88,0,0.12,0,12,True,False,False,False,False,False,False,False,True,False
30194,38,32000,0.0,6000,11.36,1,0.19,0,16,False,False,False,True,True,False,False,False,False,False
30195,43,33000,0.0,6000,15.62,1,0.18,0,14,False,False,False,True,True,False,False,False,False,False
30196,39,48840,5.0,15000,9.88,0,0.31,0,15,True,False,False,False,False,False,False,False,True,False
30197,38,34000,19.0,6000,7.9,0,0.18,0,11,False,False,False,True,False,False,False,True,False,False
30198,36,34000,2.0,6000,13.57,0,0.18,0,16,False,False,False,True,False,False,False,False,True,False
30199,38,48996,6.0,5000,7.29,0,0.1,0,12,True,False,False,False,False,True,False,False,False,False
30200,38,49000,10.0,7250,11.99,0,0.15,0,11,True,False,False,False,True,False,False,False,False,False
30201,36,49000,,4200,16.02,0,0.09,1,13,False,False,True,False,False,False,False,False,True,False
30202,39,36000,2.0,6000,8.49,0,0.17,0,14,False,False,False,True,False,False,False,True,False,False
30203,50,36000,13.0,6000,,0,0.17,0,11,False,False,False,True,False,False,False,True,False,False
30204,45,36000,2.0,6000,,0,0.17,0,12,False,False,False,True,False,True,False,False,False,False
30205,44,49200,2.0,3600,16.29,0,0.07,1,14,True,False,False,False,False,False,False,False,False,True
30206,38,36400,1.0,6000,12.87,0,0.16,1,17,False,False,False,True,False,False,False,False,True,False
30207,36,37008,8.0,6000,14.79,0,0.16,1,14,False,False,False,True,False,False,False,False,False,True
30208,37,38000,4.0,6000,15.33,0,0.16,1,16,False,False,False,True,False,False,False,False,True,False
30209,44,49510,5.0,4000,10.62,0,0.08,0,14,True,False,False,False,False,False,True,False,False,False
30210,43,49578,11.0,16000,13.49,0,0.32,1,13,True,False,False,False,False,False,False,False,True,False
30211,36,38160,3.0,6000,12.61,0,0.16,0,17,False,False,False,True,False,True,False,False,False,False
30212,40,32400,,6000,7.9,1,0.19,0,15,False,False,False,True,False,False,True,False,False,False
30213,42,33564,5.0,6000,16.29,1,0.18,0,15,False,False,False,True,False,False,False,False,True,False
30214,38,49853,19.0,12000,13.3,0,0.24,1,11,True,False,False,False,False,True,False,False,False,False
30215,44,39684,4.0,6000,,0,0.15,0,15,False,False,False,True,False,False,False,False,True,False
30216,36,49896,8.0,2800,,0,0.06,0,17,True,False,False,False,False,False,False,False,False,True
30217,36,49901,13.0,8400,13.61,0,0.17,1,12,True,False,False,False,False,False,True,False,False,False
30218,39,40000,5.0,6000,14.54,0,0.15,0,16,False,False,False,True,False,False,False,False,True,False
30219,36,50000,7.0,5000,7.51,0,0.1,0,16,True,False,False,False,False,False,False,False,True,False
30220,38,41280,3.0,6000,13.61,0,0.15,1,17,False,False,False,True,True,False,False,False,False,False
30221,44,43200,,6000,5.42,0,0.14,0,11,False,False,False,True,False,False,False,True,False,False
30222,42,44000,0.0,6000,9.63,0,0.14,0,14,False,False,False,True,True,False,False,False,False,False
30223,39,44500,5.0,6000,7.88,0,0.13,0,17,False,False,False,True,False,False,False,True,False,False
30224,37,45000,11.0,6000,,0,0.13,0,16,False,False,False,True,False,False,False,False,True,False
30225,38,45000,6.0,6000,11.71,0,0.13,0,12,False,False,False,True,False,True,False,False,False,False
30226,36,45000,14.0,6000,9.99,0,0.13,0,12,False,False,False,True,True,False,False,False,False,False
30227,37,45000,0.0,6000,12.61,0,0.13,0,17,False,False,False,True,False,True,False,False,False,False
30228,36,50000,8.0,10000,6.03,0,0.2,0,13,True,False,False,False,True,False,False,False,False,False
30229,37,46000,4.0,6000,11.49,0,0.13,0,13,False,False,False,True,False,True,False,False,False,False
30230,37,50000,15.0,8400,6.03,0,0.17,0,11,True,False,False,False,False,False,False,False,False,True
30231,37,50000,0.0,3200,7.51,0,0.06,0,17,True,False,False,False,False,False,False,False,True,False
30232,39,46500,13.0,6000,6.99,0,0.13,0,11,False,False,False,True,False,False,False,False,True,False
30233,38,48000,7.0,6000,,0,0.13,0,17,False,False,False,True,False,False,False,True,False,False
30234,43,48000,1.0,6000,11.14,0,0.13,0,13,False,False,False,True,False,False,False,False,True,False
30235,39,42000,2.0,6000,17.58,1,0.14,0,12,False,False,False,True,False,False,False,False,True,False
30236,40,48000,1.0,6000,10.08,0,0.13,0,13,False,False,False,True,False,False,False,False,False,True
30237,44,50000,8.0,6000,11.99,0,0.12,0,17,True,False,False,False,True,False,False,False,False,False
30238,36,44000,2.0,6000,,1,0.14,0,12,False,False,False,True,False,False,True,False,False,False
30239,37,50000,4.0,2325,6.99,0,0.05,0,17,True,False,False,False,False,True,False,False,False,False
30240,41,50000,0.0,6000,8.88,0,0.12,0,17,False,False,False,True,False,False,False,False,True,False
30241,40,44000,0.0,6000,,1,0.14,0,12,False,False,False,True,False,False,False,False,True,False
30242,37,44000,0.0,6000,17.04,1,0.14,1,17,False,False,False,True,False,False,False,False,False,True
30243,41,50000,0.0,6000,10.71,0,0.12,0,11,False,False,False,True,False,False,False,True,False,False
30244,38,50004,2.0,6000,13.79,0,0.12,1,11,False,False,False,True,False,False,True,False,False,False
30245,43,50000,12.0,5000,10.0,0,0.1,0,16,True,False,False,False,False,False,True,False,False,False
30246,47,52000,3.0,6000,10.99,0,0.12,0,16,False,False,False,True,False,False,False,False,True,False
30247,36,52000,0.0,6000,9.99,0,0.12,0,12,False,False,False,True,False,True,False,False,False,False
30248,43,50000,2.0,5000,9.63,0,0.1,0,16,True,False,False,False,True,False,False,False,False,False
30249,38,50000,8.0,10000,,0,0.2,0,15,True,False,False,False,False,False,False,False,True,False
30250,45,54981,2.0,6000,,0,0.11,0,17,False,False,False,True,False,False,False,True,False,False
30251,39,55000,2.0,6000,12.99,0,0.11,0,13,False,False,False,True,False,True,False,False,False,False
30252,47,50000,3.0,4000,,0,0.08,1,12,True,False,False,False,False,True,False,False,False,False
30253,48,49000,2.0,6000,14.09,1,0.12,1,11,False,False,False,True,False,True,False,False,False,False
30254,43,50000,3.0,5000,13.35,0,0.1,1,12,False,False,True,False,False,False,False,True,False,False
30255,43,50000,11.0,11500,,0,0.23,0,12,True,False,False,False,False,False,False,True,False,False
30256,40,55182,0.0,6000,6.99,0,0.11,0,13,False,False,False,True,False,False,False,False,False,True
30257,44,44000,2.0,5000,12.23,1,0.11,1,12,True,False,False,False,False,False,False,False,False,True
30258,37,50000,0.0,20000,6.17,0,0.4,0,12,True,False,False,False,False,True,False,False,False,False
30259,43,57000,3.0,6000,10.75,0,0.11,0,13,False,False,False,True,False,True,False,False,False,False
30260,42,57996,26.0,6000,8.59,0,0.1,0,12,False,False,False,True,False,False,False,False,False,True
30261,48,59000,2.0,6000,5.99,0,0.1,0,12,False,False,False,True,False,True,False,False,False,False
30262,39,60000,2.0,6000,15.27,0,0.1,0,14,False,False,False,True,True,False,False,False,False,False
30263,38,60000,0.0,6000,13.57,0,0.1,1,15,False,False,False,True,False,False,True,False,False,False
30264,42,50000,5.0,7000,,0,0.14,0,12,True,False,False,False,False,True,False,False,False,False
30265,38,50000,4.0,10000,11.86,0,0.2,0,11,True,False,False,False,False,False,False,False,False,True
30266,37,50000,6.0,16000,,0,0.32,0,12,True,False,False,False,False,False,False,True,False,False
30267,41,50000,24.0,5000,6.76,0,0.1,0,12,True,False,False,False,True,False,False,False,False,False
30268,36,31000,3.0,7100,8.9,0,0.23,0,12,False,False,False,True,False,False,False,False,False,True
30269,36,50000,2.0,16000,13.48,0,0.32,0,15,True,False,False,False,False,False,False,True,False,False
30270,36,50000,13.0,12250,12.73,0,0.24,0,12,True,False,False,False,False,False,False,False,True,False
30271,37,24000,4.0,7000,6.92,0,0.29,0,14,False,False,False,True,False,False,False,True,False,False
30272,40,50000,5.0,6000,14.96,0,0.12,1,16,True,False,False,False,False,False,True,False,False,False
30273,46,65000,1.0,6000,12.69,0,0.09,0,13,False,False,False,True,False,True,False,False,False,False
30274,40,50000,1.0,12000,,0,0.24,0,15,True,False,False,False,False,True,False,False,False,False
30275,49,50000,8.0,15850,14.26,0,0.32,0,17,True,False,False,False,False,False,False,False,True,False
30276,38,50000,6.0,3000,15.05,0,0.06,0,12,True,False,False,False,False,False,False,False,True,False
30277,48,66000,6.0,6000,11.89,0,0.09,0,11,False,False,False,True,False,False,False,False,False,True
30278,42,66500,8.0,6000,10.25,0,0.09,0,15,False,False,False,True,False,False,False,False,False,True
30279,44,50000,6.0,8500,,0,0.17,0,15,False,False,True,False,False,False,False,False,False,True
30280,38,50000,5.0,3000,,0,0.06,0,17,True,False,False,False,True,False,False,False,False,False
30281,36,50000,1.0,15200,12.21,0,0.3,0,15,False,False,True,False,False,False,True,False,False,False
30282,39,50000,1.0,8000,7.68,0,0.16,0,14,True,False,False,False,False,True,False,False,False,False
30283,47,70000,3.0,6000,8.49,0,0.09,0,12,False,False,False,True,False,False,True,False,False,False
30284,44,70000,15.0,6000,5.79,0,0.09,0,16,False,False,False,True,True,False,False,False,False,False
30285,36,70000,4.0,6000,7.29,0,0.09,0,15,False,False,False,True,False,False,False,False,False,True
30286,39,70000,1.0,6000,8.94,0,0.09,0,12,False,False,False,True,False,False,True,False,False,False
30287,40,71599,0.0,6000,9.63,0,0.08,0,17,False,False,False,True,False,True,False,False,False,False
30288,49,50000,4.0,10000,9.07,0,0.2,0,15,True,False,False,False,True,False,False,False,False,False
30289,43,72000,5.0,6000,12.42,0,0.08,0,17,False,False,False,True,False,False,False,True,False,False
30290,50,56100,3.0,6000,16.49,1,0.09,1,14,False,False,False,True,False,False,False,True,False,False
30291,43,72600,2.0,6000,,0,0.08,0,15,False,False,False,True,False,False,False,False,True,False
30292,36,44000,9.0,9400,13.3,1,0.21,0,15,True,False,False,False,True,False,False,False,False,False
30293,37,74568,0.0,6000,14.26,0,0.08,0,17,False,False,False,True,False,False,False,False,False,True
30294,36,44004,1.0,1800,10.0,1,0.04,0,13,True,False,False,False,False,False,False,True,False,False
30295,39,60520,6.0,6000,15.33,1,0.08,1,15,False,False,False,True,False,False,False,True,False,False
30296,38,78000,2.0,6000,6.99,0,0.08,0,15,False,False,False,True,False,False,False,True,False,False
30297,41,78000,3.0,6000,9.63,0,0.08,0,11,False,False,False,True,False,False,True,False,False,False
30298,37,79000,2.0,6000,10.0,0,0.08,0,16,False,False,False,True,True,False,False,False,False,False
30299,47,50004,22.0,8000,,0,0.16,0,15,True,False,False,False,False,False,False,False,False,True
30300,46,50004,5.0,3000,8.59,0,0.06,0,13,True,False,False,False,False,False,False,False,True,False
30301,38,80000,17.0,6000,11.83,0,0.07,0,12,False,False,False,True,False,False,False,False,True,False
30302,40,80000,0.0,6000,8.94,0,0.07,0,11,False,False,False,True,False,False,False,True,False,False
30303,36,80000,7.0,6000,12.87,0,0.07,0,16,False,False,False,True,False,False,True,False,False,False
30304,48,50016,1.0,10400,11.58,0,0.21,0,11,False,True,False,False,False,False,False,True,False,False
30305,39,86000,19.0,6000,14.84,0,0.07,1,13,False,False,False,True,False,False,True,False,False,False
30306,37,86000,0.0,6000,7.14,0,0.07,0,17,False,False,False,True,False,False,False,False,True,False
30307,36,50400,7.0,12700,7.29,0,0.25,0,13,True,False,False,False,False,False,True,False,False,False
30308,46,105000,4.0,6000,7.14,0,0.06,0,16,False,False,False,True,False,True,False,False,False,False
30309,42,110000,5.0,6000,8.9,0,0.05,0,14,False,False,False,True,False,False,False,True,False,False
30310,42,160000,6.0,6000,10.65,0,0.04,0,17,False,False,False,True,False,False,False,False,False,True
30311,41,50780,14.0,6000,10.99,0,0.12,0,17,True,False,False,False,False,False,False,False,True,False
30312,42,51000,6.0,18000,9.91,0,0.35,0,13,False,False,True,False,False,False,False,False,False,True
30313,42,51000,5.0,20000,8.49,0,0.39,0,14,True,False,False,False,True,False,False,False,False,False
30314,36,25000,2.0,6200,9.91,1,0.25,0,14,False,False,False,True,False,False,False,False,True,False
30315,40,44000,9.0,6200,5.42,0,0.14,0,17,False,False,False,True,False,False,False,True,False,False
30316,43,33500,4.0,6225,14.79,0,0.19,0,17,False,False,False,True,False,False,False,False,True,False
30317,45,51000,2.0,7000,7.88,0,0.14,0,12,True,False,False,False,False,False,False,True,False,False
30318,37,55000,3.0,7000,16.32,0,0.13,1,13,False,False,False,True,False,False,True,False,False,False
30319,41,51000,10.0,14500,8.94,0,0.28,0,11,True,False,False,False,False,False,True,False,False,False
30320,36,51000,2.0,1000,11.83,0,0.02,0,12,True,False,False,False,False,False,False,False,False,True
30321,37,51000,3.0,12800,12.84,0,0.25,0,12,True,False,False,False,True,False,False,False,False,False
30322,44,57600,12.0,7000,7.4,0,0.12,0,11,False,False,False,True,False,False,False,False,True,False
30323,48,57996,2.0,7000,13.61,0,0.12,1,12,False,False,False,True,False,False,True,False,False,False
30324,36,51000,4.0,4775,11.14,0,0.09,0,14,True,False,False,False,False,False,True,False,False,False
30325,39,51000,12.0,12000,11.34,0,0.24,0,17,False,False,True,False,False,True,False,False,False,False
30326,36,52000,2.0,7000,13.85,1,0.13,0,11,False,False,False,True,True,False,False,False,False,False
30327,45,54000,3.0,7000,,1,0.13,0,16,False,False,False,True,False,True,False,False,False,False
30328,36,60000,3.0,7000,7.88,0,0.12,0,12,False,False,False,True,False,False,True,False,False,False
30329,42,55392,17.0,7000,15.95,1,0.13,1,15,False,False,False,True,True,False,False,False,False,False
30330,50,51500,7.0,10875,7.49,0,0.21,0,14,False,False,True,False,False,False,False,False,False,True
30331,38,62000,5.0,7000,10.62,0,0.11,0,14,False,False,False,True,False,True,False,False,False,False
30332,46,51600,16.0,10000,7.51,0,0.19,0,17,True,False,False,False,False,False,False,False,True,False
30333,38,65000,2.0,7000,7.88,0,0.11,0,11,False,False,False,True,False,False,False,False,False,True
30334,36,51996,7.0,8500,11.49,0,0.16,0,16,False,False,True,False,False,False,True,False,False,False
30335,40,68000,12.0,7000,7.51,0,0.1,0,11,False,False,False,True,False,False,True,False,False,False
30336,39,73882,17.0,7000,9.91,0,0.09,0,13,False,False,False,True,False,False,False,True,False,False
30337,36,51996,8.0,7500,10.51,0,0.14,0,15,True,False,False,False,False,False,False,True,False,False
30338,37,52000,1.0,15000,,0,0.29,0,14,True,False,False,False,False,False,False,False,False,True
30339,36,75000,12.0,7000,6.92,0,0.09,0,17,False,False,False,True,False,False,False,True,False,False
30340,36,46000,6.0,5350,15.27,1,0.12,0,12,True,False,False,False,False,False,False,False,True,False
30341,36,52000,20.0,8325,,0,0.16,0,17,True,False,False,False,False,False,False,False,False,True
30342,38,52000,13.0,5000,10.99,0,0.1,0,15,True,False,False,False,True,False,False,False,False,False
30343,42,97600,0.0,7000,8.9,0,0.07,0,13,False,False,False,True,False,True,False,False,False,False
30344,47,52000,4.0,12000,7.29,0,0.23,0,16,True,False,False,False,False,False,False,True,False,False
30345,37,52000,3.0,6000,8.88,0,0.12,0,16,True,False,False,False,True,False,False,False,False,False
30346,43,175436,1.0,7000,5.99,0,0.04,0,12,False,False,False,True,False,False,True,False,False,False
30347,37,14400,2.0,6950,7.66,1,0.48,0,13,False,False,False,True,False,False,False,False,True,False
30348,38,52000,3.0,8000,15.21,0,0.15,0,13,False,False,True,False,False,False,False,False,True,False
30349,36,52000,8.0,2275,11.86,0,0.04,0,12,True,False,False,False,True,False,False,False,False,False
30350,40,52000,7.0,15250,11.86,0,0.29,0,12,True,False,False,False,True,False,False,False,False,False
30351,36,52000,2.0,8000,7.51,0,0.15,0,14,True,False,False,False,False,False,True,False,False,False
30352,37,21600,4.0,6500,8.49,0,0.3,0,12,False,False,False,True,False,False,False,True,False,False
30353,38,52000,3.0,15250,7.88,0,0.29,0,15,True,False,False,False,True,False,False,False,False,False
30354,36,24000,3.0,6500,7.29,0,0.27,0,13,False,False,False,True,False,False,False,True,False,False
30355,41,28800,2.0,6500,12.69,0,0.23,0,15,False,False,False,True,False,False,False,True,False,False
30356,37,30000,6.0,6500,10.37,0,0.22,0,11,False,False,False,True,False,False,False,True,False,False
30357,41,30600,0.0,6500,10.65,0,0.21,0,12,False,False,False,True,True,False,False,False,False,False
30358,47,31400,1.0,6500,9.32,0,0.21,0,16,False,False,False,True,False,False,False,False,False,True
30359,45,52000,11.0,14000,,0,0.27,0,16,True,False,False,False,False,True,False,False,False,False
30360,44,52000,2.0,6000,8.59,0,0.12,0,11,True,False,False,False,False,False,False,False,False,True
30361,36,52000,8.0,3000,9.63,0,0.06,0,15,False,False,True,False,False,False,False,False,False,True
30362,41,52000,25.0,1500,8.32,0,0.03,0,14,True,False,False,False,True,False,False,False,False,False
30363,47,52000,2.0,5000,10.08,0,0.1,0,12,False,False,True,False,False,False,False,False,False,True
30364,39,42000,4.0,6500,13.99,0,0.15,1,14,False,False,False,True,False,False,False,True,False,False
30365,37,52188,14.0,10000,5.79,0,0.19,0,17,True,False,False,False,False,False,True,False,False,False
30366,40,52200,3.0,4000,,0,0.08,0,15,True,False,False,False,False,False,False,False,True,False
30367,36,50000,5.0,6500,,0,0.13,0,15,False,False,False,True,False,True,False,False,False,False
30368,42,52400,14.0,21000,10.38,0,0.4,0,13,True,False,False,False,False,False,True,False,False,False
30369,39,52000,5.0,6500,,0,0.13,0,12,False,False,False,True,False,False,False,False,True,False
30370,39,53000,15.0,6500,7.29,0,0.12,0,17,False,False,False,True,False,True,False,False,False,False
30371,38,55000,0.0,6500,11.03,0,0.12,1,12,False,False,False,True,False,True,False,False,False,False
30372,40,60000,0.0,6500,11.11,0,0.11,0,13,False,False,False,True,True,False,False,False,False,False
30373,36,52660,2.0,15000,13.16,0,0.28,1,13,True,False,False,False,False,False,True,False,False,False
30374,40,75000,3.0,6500,7.9,0,0.09,0,15,False,False,False,True,False,True,False,False,False,False
30375,36,46800,20.0,2800,7.51,1,0.06,0,12,True,False,False,False,False,False,False,True,False,False
30376,46,52800,1.0,2800,6.76,0,0.05,0,14,True,False,False,False,False,False,False,True,False,False
30377,37,26240,0.0,6600,11.49,0,0.25,0,15,False,False,False,True,False,False,False,False,False,True
30378,41,53000,20.0,11000,,0,0.21,1,14,True,False,False,False,False,False,False,False,False,True
30379,40,52479,17.0,6600,14.54,1,0.13,0,13,False,False,False,True,False,False,False,False,True,False
30380,37,89532,9.0,6600,12.53,0,0.07,0,12,False,False,False,True,False,False,False,True,False,False
30381,45,19368,0.0,6700,12.92,1,0.35,1,15,False,False,False,True,False,False,True,False,False,False
30382,36,53000,0.0,2200,14.35,0,0.04,1,17,True,False,False,False,True,False,False,False,False,False
30383,37,29000,,6725,8.88,0,0.23,0,16,False,False,False,True,False,False,False,False,True,False
30384,39,50760,4.0,6725,16.45,0,0.13,0,11,False,False,False,True,False,True,False,False,False,False
30385,37,37500,0.0,6750,6.91,0,0.18,0,16,False,False,False,True,False,False,False,False,True,False
30386,40,53000,2.0,3000,10.62,0,0.06,0,17,True,False,False,False,False,False,False,True,False,False
30387,36,47000,4.0,4900,14.11,1,0.1,0,11,True,False,False,False,False,False,False,True,False,False
30388,42,21120,12.0,6400,11.14,0,0.3,0,14,False,False,False,True,False,False,False,False,False,True
30389,37,53532,12.0,4000,5.42,0,0.07,0,11,True,False,False,False,True,False,False,False,False,False
30390,38,53712,7.0,4000,13.43,0,0.07,1,12,True,False,False,False,False,False,False,False,False,True
30391,39,31200,2.0,6400,11.49,0,0.21,0,15,False,False,False,True,False,False,False,False,True,False
30392,47,53808,4.0,15000,11.71,0,0.28,0,17,True,False,False,False,False,False,False,False,False,True
30393,43,32000,0.0,6400,7.49,0,0.2,0,16,False,False,False,True,False,False,False,False,False,True
30394,43,35000,,6400,8.9,0,0.18,0,14,False,False,False,True,False,False,False,False,True,False
30395,39,54000,23.0,9000,11.71,0,0.17,0,12,True,False,False,False,False,False,True,False,False,False
30396,40,54000,3.0,6000,13.49,0,0.11,0,11,True,False,False,False,False,False,True,False,False,False
30397,37,51000,11.0,6400,16.89,0,0.13,1,13,False,False,False,True,False,False,False,False,False,True
30398,48,54000,1.0,2000,5.99,0,0.04,0,16,True,False,False,False,False,False,True,False,False,False
30399,37,60000,1.0,6400,9.64,0,0.11,0,12,False,False,False,True,False,False,False,False,True,False
30400,39,76644,2.0,6400,,0,0.08,0,15,False,False,False,True,False,False,False,False,False,True
30401,43,80000,5.0,6400,11.71,0,0.08,0,11,False,False,False,True,False,False,True,False,False,False
30402,44,80000,6.0,6400,13.16,0,0.08,0,11,False,False,False,True,False,False,False,False,True,False
30403,40,54000,19.0,5000,5.42,0,0.09,0,13,True,False,False,False,False,False,False,False,True,False
30404,41,54000,2.0,6000,6.17,0,0.11,0,14,True,False,False,False,True,False,False,False,False,False
30405,36,112455,3.0,6400,9.99,0,0.06,0,16,False,False,False,True,True,False,False,False,False,False
30406,38,48000,23.0,9000,15.21,1,0.19,1,15,True,False,False,False,False,False,False,True,False,False
30407,39,54000,17.0,25000,11.49,0,0.46,0,16,True,False,False,False,False,False,False,False,True,False
30408,37,54000,10.0,8000,,0,0.15,1,15,True,False,False,False,False,False,True,False,False,False
30409,40,25000,0.0,7000,,0,0.28,0,15,False,False,False,True,False,False,False,False,False,True
30410,36,54000,5.0,5000,,0,0.09,0,16,True,False,False,False,False,False,False,True,False,False
30411,36,48000,3.0,1500,13.92,1,0.03,1,13,True,False,False,False,False,True,False,False,False,False
30412,47,54000,1.0,4000,11.58,0,0.07,0,11,True,False,False,False,True,False,False,False,False,False
30413,46,54196,17.0,4500,11.49,0,0.08,0,14,True,False,False,False,False,False,False,False,False,True
30414,37,48257,21.0,7000,15.21,1,0.15,1,17,True,False,False,False,False,False,False,True,False,False
30415,41,54500,0.0,7700,6.91,0,0.14,0,17,True,False,False,False,False,True,False,False,False,False
30416,36,54500,6.0,20500,6.91,0,0.38,0,17,True,False,False,False,False,False,False,False,False,True
30417,39,32400,3.0,7000,,0,0.22,0,16,False,False,False,True,False,False,False,True,False,False
30418,37,54538,21.0,20000,,0,0.37,0,15,True,False,False,False,False,False,False,False,False,True
30419,37,54996,5.0,7000,6.92,0,0.13,0,13,True,False,False,False,False,False,True,False,False,False
30420,39,54996,6.0,5500,7.51,0,0.1,0,11,False,False,True,False,False,False,False,False,False,True
30421,47,54996,7.0,9000,10.38,0,0.16,0,16,True,False,False,False,False,False,False,True,False,False
30422,41,37200,4.0,7000,9.32,0,0.19,0,16,False,False,False,True,False,False,False,False,True,False
30423,39,37800,5.0,7000,11.49,0,0.19,0,11,False,False,False,True,True,False,False,False,False,False
30424,42,55000,1.0,16500,12.69,0,0.3,0,11,True,False,False,False,False,False,False,False,False,True
30425,46,55000,3.0,5000,9.91,0,0.09,0,14,True,False,False,False,False,False,False,True,False,False
30426,37,35000,0.0,7000,16.77,1,0.2,0,17,False,False,False,True,True,False,False,False,False,False
30427,43,55000,14.0,10000,6.03,0,0.18,0,17,True,False,False,False,False,False,False,False,False,True
30428,45,49000,5.0,24250,19.03,1,0.49,1,11,False,False,True,False,False,False,False,True,False,False
30429,36,41000,1.0,7000,9.63,0,0.17,0,14,False,False,False,True,False,False,False,False,True,False
30430,38,55000,5.0,15600,7.9,0,0.28,0,15,False,False,True,False,False,False,True,False,False,False
30431,36,55000,13.0,3000,,0,0.05,0,14,True,False,False,False,False,True,False,False,False,False
30432,36,42000,2.0,7000,6.62,0,0.17,0,16,False,False,False,True,False,False,False,False,False,True
30433,43,42000,4.0,7000,14.96,0,0.17,1,16,False,False,False,True,False,True,False,False,False,False
30434,40,55000,6.0,12000,6.62,0,0.22,0,15,True,False,False,False,False,True,False,False,False,False
30435,39,55000,8.0,10000,5.42,0,0.18,0,16,True,False,False,False,False,False,False,False,True,False
30436,41,43000,0.0,7000,7.43,0,0.16,0,13,False,False,False,True,False,False,False,False,False,True
30437,40,38000,4.0,7000,15.99,1,0.18,0,16,False,False,False,True,True,False,False,False,False,False
30438,36,44000,4.0,7000,8.0,0,0.16,0,11,False,False,False,True,False,True,False,False,False,False
30439,38,55000,16.0,6000,5.42,0,0.11,0,14,True,False,False,False,False,False,False,False,True,False
30440,36,45000,16.0,7000,9.91,0,0.16,0,12,False,False,False,True,False,False,False,True,False,False
30441,43,45000,2.0,7000,12.99,0,0.16,0,14,False,False,False,True,False,True,False,False,False,False
30442,37,45000,1.0,7000,7.49,0,0.16,0,15,False,False,False,True,True,False,False,False,False,False
30443,43,45000,5.0,7000,5.42,0,0.16,0,12,False,False,False,True,False,True,False,False,False,False
30444,41,55000,17.0,9000,5.99,0,0.16,0,17,True,False,False,False,False,False,False,False,True,False
30445,38,47000,4.0,7000,13.35,0,0.15,1,13,False,False,False,True,False,False,False,False,True,False
30446,37,55000,2.0,24375,10.37,0,0.44,0,13,False,False,True,False,False,False,False,False,False,True
30447,46,55000,3.0,15000,10.37,0,0.27,0,11,True,False,False,False,False,False,False,False,False,True
30448,38,55000,16.0,11700,7.66,0,0.21,0,15,True,False,False,False,False,True,False,False,False,False
